Tour,FED_Taux,Pions_Libres,BTC_Force,BTC_Rois,BTC_Pions,SOL_Force,SOL_Cavaliers,SOL_Pions,PEPE_Force,PEPE_Pions
63270,0.76,1173,400,2,10,34,0,7,15,5
63280,1.78,1195,356,2,3,26,0,3,7,1
63290,-0.03,1199,472,3,1,24,0,2,5,0
63300,3.51,1204,430,3,0,24,0,2,5,0
63310,4.42,1203,430,3,0,24,0,2,5,0
63320,-0.93,1190,504,3,2,26,0,3,7,1
63330,-0.74,1197,334,2,2,26,0,3,7,1
63340,-0.49,1201,362,2,1,20,0,0,5,0
63350,-4.15,1195,338,2,4,26,0,3,7,1
63360,-3.25,1189,380,2,5,26,0,3,11,3
63370,-1.83,1202,374,2,2,22,0,1,5,0
63380,3.94,1206,290,2,0,22,0,1,5,0
63390,4.44,1204,350,2,0,20,0,0,5,0
63400,-1.15,1193,300,2,5,26,0,3,5,0
63410,-2.85,1197,298,2,4,24,0,2,7,1
63420,2.87,1193,318,2,4,28,0,4,7,1
63430,3.24,1205,290,2,0,20,0,0,5,0
63440,-3.41,1198,296,2,3,24,0,2,5,0
63450,-0.88,1201,272,2,1,24,0,2,7,1
63460,-3.34,1199,274,2,2,22,0,1,7,1
63470,4.78,1202,272,2,1,22,0,1,5,0
63480,4.37,1209,210,2,0,20,0,0,5,0
63490,-3.19,1192,294,2,2,28,0,4,9,2
63500,-1.25,1185,242,2,6,30,0,5,13,4
63510,-0.27,1153,262,2,16,44,0,12,23,9
63520,3.62,1206,272,2,1,20,0,0,7,1
63530,-1.17,1179,334,2,7,32,0,6,17,6
63540,3.07,1207,210,2,0,20,0,0,5,0
63550,1.76,1190,250,2,5,30,0,5,9,2
63560,-3.35,1202,204,1,2,20,0,0,7,1
63570,0.25,1199,178,1,4,24,0,2,7,1
63580,2.86,1191,288,1,4,26,0,3,9,2
63590,2.5,1203,174,1,2,20,0,0,9,2
63600,-2.01,1205,172,1,1,20,0,0,5,0
63610,-4.67,1191,236,1,3,28,0,4,11,3
63620,-3.5,1197,178,1,4,28,0,4,5,0
63630,-4.5,1189,204,1,7,26,0,3,9,2
63640,-0.86,1155,310,1,15,46,0,13,17,6
63650,1.33,1200,316,2,3,20,0,0,5,0
63660,2.99,1196,318,2,4,24,0,2,7,1
63670,-0.8,1202,320,2,0,24,0,2,5,0
63680,-3.78,1191,380,2,5,28,0,4,7,1
63690,3.65,1200,384,2,2,20,0,0,7,1
63700,-2.24,1162,422,2,11,58,1,9,23,9
63710,0.71,1202,312,2,1,44,1,2,5,0
63720,-3.9,1180,346,2,8,38,0,9,9,2
63730,-0.44,1191,360,2,5,28,0,4,7,1
63740,4.56,1204,350,2,0,20,0,0,7,1
63750,-0.19,1201,354,2,2,22,0,1,5,0
63760,-3.1,1173,374,2,12,38,0,9,5,0
63770,2.68,1190,388,2,4,30,0,5,5,0
63780,-1.7,1159,542,2,11,50,0,15,7,1
63790,-0.18,1183,482,2,6,28,0,4,11,3
63800,1.85,1186,502,2,6,28,0,4,11,3
63810,-0.21,1203,352,2,1,20,0,0,5,0
63820,0.42,1171,390,2,10,40,0,10,9,2
63830,0.29,1202,410,2,0,22,0,1,5,0
63840,-4.85,1170,448,2,9,42,0,11,9,2
63850,0.14,1201,294,2,2,26,0,3,5,0
63860,-0.11,1194,300,2,5,26,0,3,5,0
63870,0.98,1200,370,2,0,24,0,2,5,0
63880,3.84,1209,170,1,0,20,0,0,5,0
63890,-1.14,1176,360,2,5,38,0,9,13,4
63900,-2.36,1199,234,2,2,26,0,3,5,0
63910,2.23,1166,254,2,12,44,0,12,13,4
63920,4.77,1204,214,2,2,20,0,0,5,0
63930,-3.83,1197,246,2,3,28,0,4,7,1
63940,2.47,1202,216,2,3,20,0,0,5,0
63950,-4.16,1200,214,2,2,24,0,2,7,1
63960,3.7,1207,210,2,0,20,0,0,5,0
63970,-2.26,1204,212,2,1,22,0,1,5,0
63980,-1.14,1194,266,2,3,26,0,3,5,0
63990,3.04,1205,240,2,0,20,0,0,5,0
64000,-0.33,1196,244,2,2,26,0,3,5,0
64010,2.84,1179,228,2,9,34,0,7,5,0
64020,-0.1,1194,246,2,3,22,0,1,5,0
64030,3.24,1198,214,2,2,22,0,1,5,0
64040,1.4,1165,280,2,10,78,2,9,11,3
64050,4.63,1192,280,2,0,82,0,1,7,1
64060,-0.71,1184,278,2,4,50,1,5,7,1
64070,-2.68,1197,256,2,3,22,0,1,5,0
64080,4.06,1204,250,2,0,20,0,0,5,0
64090,2.28,1187,280,2,5,28,0,4,7,1
64100,-4.73,1180,262,2,6,54,1,7,9,2
64110,-0.46,1174,314,2,7,32,0,6,11,3
64120,2.9,1203,190,1,0,20,0,0,5,0
64130,0.26,1198,176,1,3,24,0,2,5,0
64140,2.47,1182,202,1,6,34,0,7,9,2
64150,0.72,1200,174,1,2,22,0,1,7,1
64160,3.17,1203,170,1,0,22,0,1,7,1
64170,3.62,1207,170,1,0,20,0,0,5,0
64180,1.44,1197,178,1,4,26,0,3,5,0
64190,0.85,1205,172,1,1,22,0,1,7,1
64200,-1.88,1208,192,1,1,20,0,0,5,0
64210,-2.77,1203,192,1,1,22,0,1,7,1
64220,0.77,1202,252,1,1,22,0,1,5,0
64230,3.4,1203,236,1,3,24,0,2,5,0
64240,-0.64,1203,134,0,2,24,0,2,5,0
64250,2.4,1204,174,0,2,22,0,1,5,0
64260,1.51,1195,248,1,4,24,0,2,7,1
64270,2.81,1206,174,1,2,20,0,0,5,0
64280,3.17,1208,210,1,0,20,0,0,5,0
64290,-2.38,1181,322,1,6,54,1,7,11,3
64300,-2.11,1203,214,1,2,22,0,1,5,0
64310,-0.86,1205,252,1,1,22,0,1,5,0
64320,-0.02,1192,238,1,4,28,0,4,11,3
64330,-4.77,1157,334,1,12,46,0,13,23,9
64340,-2.26,1179,304,1,7,38,0,9,13,4
64350,-2.4,1176,336,1,8,54,1,7,13,4
64360,-3.04,1199,274,1,2,24,0,2,9,2
64370,-1.44,1163,322,1,11,58,1,9,25,10
64380,-2.51,1194,360,1,5,24,0,2,7,1
64390,-1.56,1198,334,1,2,24,0,2,7,1
64400,-2.23,1196,336,1,3,22,0,1,5,0
64410,-3.81,1185,376,1,3,28,0,4,13,4
64420,-3.02,1191,286,0,3,28,0,4,11,3
64430,0.75,1203,310,0,0,22,0,1,5,0
64440,2.92,1200,354,0,2,22,0,1,5,0
64450,-1.56,1197,384,0,2,24,0,2,5,0
64460,-2.94,1197,316,0,3,22,0,1,5,0
64470,-3.23,1197,254,0,2,24,0,2,7,1
64480,4.02,1203,310,0,0,20,0,0,5,0
64490,-4.16,1173,396,0,8,36,0,8,9,2
64500,2.44,1175,472,1,6,36,0,8,7,1
64510,0.83,1142,550,1,15,72,1,16,15,5
64520,1.37,1108,570,1,25,138,2,24,23,9
64530,4.72,1196,452,1,1,52,0,1,5,0
64540,-4.61,1187,402,1,6,28,0,4,7,1
64550,-3.49,1187,398,1,4,28,0,4,7,1
64560,4.67,1200,372,1,1,22,0,1,5,0
64570,0.97,1172,428,1,9,36,0,8,7,1
64580,4.45,1190,374,1,2,24,0,2,11,3
64590,2.42,1203,214,1,2,20,0,0,5,0
64600,-3.82,1204,74,0,2,22,0,1,5,0
64610,3.9,1206,100,0,0,20,0,0,5,0
64620,3.24,1201,160,0,0,22,0,1,5,0
64630,3.95,1203,150,0,0,20,0,0,5,0
64640,-1.84,1197,254,0,2,28,0,4,5,0
64650,-1.95,1188,218,0,4,36,0,8,5,0
64660,-4.89,1181,244,0,7,32,0,6,15,5
64670,-0.33,1187,304,0,7,26,0,3,9,2
64680,-3.87,1200,174,0,2,22,0,1,7,1
64690,-4.52,1193,176,0,3,26,0,3,9,2
64700,0.66,1188,212,0,6,30,0,5,5,0
64710,0.16,1203,172,0,1,20,0,0,5,0
64720,-2.08,1190,226,0,3,26,0,3,11,3
64730,-3.04,1187,184,0,7,28,0,4,13,4
64740,0.77,1188,268,0,4,26,0,3,7,1
64750,0.6,1195,264,0,2,24,0,2,7,1
64760,-4.85,1192,254,0,2,26,0,3,7,1
64770,-1.43,1181,318,0,4,30,0,5,13,4
64780,-2.02,1200,230,0,0,24,0,2,5,0
64790,2.95,1179,294,0,7,34,0,7,9,2
64800,-0.29,1200,334,0,2,20,0,0,5,0
64810,-1.15,1180,442,0,6,34,0,7,7,1
64820,3.97,1202,312,0,1,20,0,0,5,0
64830,-0.58,1202,212,0,1,22,0,1,5,0
64840,4.5,1202,210,0,0,22,0,1,5,0
64850,-2.33,1199,212,0,1,22,0,1,9,2
64860,2.27,1194,254,0,2,24,0,2,7,1
64870,4.5,1201,250,0,0,22,0,1,5,0
64880,4.5,1203,250,0,0,20,0,0,5,0
64890,-0.09,1193,234,0,2,26,0,3,9,2
64900,-3.1,1197,138,0,4,22,0,1,9,2
64910,1.8,1190,160,0,5,30,0,5,9,2
64920,-3.91,1204,134,0,2,22,0,1,7,1
64930,-4.95,1200,124,0,2,26,0,3,7,1
64940,0.57,1199,56,0,3,30,0,5,5,0
64950,-2.18,1208,70,0,0,22,0,1,5,0
64960,-4.14,1183,66,0,8,36,0,8,11,3
64970,1.46,1196,58,0,4,24,0,2,11,3
64980,-2.11,1191,64,0,7,30,0,5,9,2
64990,2.07,1195,64,0,7,58,0,4,7,1
65000,2.74,1204,54,0,2,74,1,2,5,0
65010,-4.65,1197,60,0,5,28,0,4,7,1
65020,-1.34,1162,114,0,12,64,1,12,21,8
65030,-3.84,1204,54,0,2,26,0,3,9,2
65040,-0.04,1167,108,0,9,64,1,12,25,10
65050,3.68,1211,52,0,1,22,0,1,5,0
65060,1.66,1189,98,0,4,34,0,7,11,3
65070,3.97,1212,72,0,1,20,0,0,5,0
65080,2.37,1196,126,0,3,26,0,3,9,2
65090,-3.09,1191,80,0,5,30,0,5,13,4
65100,-2.52,1206,112,0,1,22,0,1,5,0
65110,2.47,1198,98,0,4,26,0,3,9,2
65120,2.08,1202,126,0,3,20,0,0,5,0
65130,0.9,1190,204,0,7,24,0,2,7,1
65140,2.11,1193,172,0,6,32,0,6,5,0
65150,-0.37,1166,210,0,15,46,0,13,5,0
65160,-0.62,1180,208,0,9,34,0,7,9,2
65170,-1.36,1206,194,0,2,22,0,1,5,0
65180,0.67,1208,92,0,1,22,0,1,5,0
65190,4.73,1211,90,0,0,20,0,0,5,0
65200,2.33,1206,98,0,4,20,0,0,5,0
65210,-4.57,1175,156,0,13,36,0,8,11,3
65220,2.05,1195,100,0,5,30,0,5,7,1
65230,-2.53,1200,98,0,4,26,0,3,7,1
65240,-0.66,1207,142,0,1,20,0,0,5,0
65250,3.56,1212,50,0,0,20,0,0,5,0
65260,3.66,1212,50,0,0,20,0,0,5,0
65270,4.02,1211,54,0,2,20,0,0,5,0
65280,-2.63,1181,118,0,9,38,0,9,9,2
65290,3.46,1211,100,0,0,20,0,0,5,0
65300,-1.9,1205,114,0,2,22,0,1,5,0
65310,0.75,1204,136,1,3,24,0,2,5,0
65320,-3.54,1201,138,1,4,22,0,1,7,1
65330,-2.74,1194,176,1,3,28,0,4,11,3
65340,-0.44,1182,224,1,7,34,0,7,9,2
65350,-3.8,1205,172,1,1,22,0,1,7,1
65360,3.78,1210,170,1,0,20,0,0,5,0
65370,-1.39,1177,264,1,7,38,0,9,13,4
65380,1.21,1203,292,2,1,24,0,2,5,0
65390,3.94,1201,352,2,1,20,0,0,5,0
65400,-0.81,1168,408,2,9,40,0,10,11,3
65410,0.6,1185,360,2,5,36,0,8,5,0
65420,3.84,1203,290,2,0,20,0,0,5,0
65430,-1.3,1194,346,2,3,24,0,2,7,1
65440,-4.75,1157,440,2,10,80,2,10,21,8
65450,2.17,1182,430,2,5,32,0,6,7,1
65460,-4.11,1201,280,2,0,22,0,1,7,1
65470,3.39,1205,250,2,0,20,0,0,5,0
65480,0.47,1202,252,2,1,24,0,2,5,0
65490,-1.15,1171,326,2,8,42,0,11,9,2
65500,-0.74,1196,274,2,2,26,0,3,5,0
65510,-4.09,1200,276,2,3,22,0,1,5,0
65520,-4.55,1166,352,2,11,88,1,9,13,4
65530,0.56,1195,298,2,4,26,0,3,5,0
65540,0.74,1204,252,2,1,22,0,1,5,0
65550,-3.49,1202,252,2,1,22,0,1,7,1
65560,-4.2,1182,322,2,6,48,1,4,13,4
65570,-2.35,1204,292,2,1,22,0,1,5,0
65580,3.37,1206,294,2,2,20,0,0,5,0
65590,3.35,1206,330,2,0,20,0,0,5,0
65600,-0.99,1202,254,1,2,22,0,1,5,0
65610,3.0,1196,258,1,4,20,0,0,9,2
65620,-4.95,1193,276,1,3,26,0,3,7,1
65630,-1.3,1190,262,1,6,28,0,4,5,0
65640,0.08,1189,378,2,4,26,0,3,9,2
65650,-4.9,1198,294,2,2,24,0,2,7,1
65660,-1.8,1202,294,2,2,22,0,1,5,0
65670,-0.2,1199,334,2,2,24,0,2,5,0
65680,4.72,1205,290,2,0,20,0,0,5,0
65690,-2.7,1197,314,2,2,24,0,2,7,1
65700,-4.42,1201,292,2,1,22,0,1,7,1
65710,4.04,1206,290,2,0,20,0,0,5,0
65720,3.93,1204,330,2,0,22,0,1,5,0
65730,3.03,1202,330,2,0,20,0,0,7,1
65740,-4.15,1174,408,2,9,32,0,6,11,3
65750,1.26,1203,392,2,1,20,0,0,5,0
65760,0.59,1197,432,2,1,22,0,1,7,1
65770,-1.8,1178,486,2,8,30,0,5,13,4
65780,-0.62,1203,332,2,1,22,0,1,5,0
65790,2.84,1205,292,2,1,20,0,0,5,0
65800,-1.47,1197,364,2,2,22,0,1,5,0
65810,-0.06,1189,388,2,4,30,0,5,9,2
65820,4.07,1206,290,2,0,20,0,0,5,0
65830,-3.04,1198,322,2,1,24,0,2,7,1
65840,-3.89,1188,376,2,3,28,0,4,9,2
65850,2.23,1180,332,2,6,32,0,6,13,4
65860,-1.56,1197,246,1,3,26,0,3,5,0
65870,0.89,1185,242,1,6,34,0,7,5,0
65880,-0.98,1205,172,1,1,22,0,1,5,0
65890,1.27,1207,172,1,1,20,0,0,5,0
65900,-0.4,1200,176,1,3,22,0,1,7,1
65910,-3.61,1203,192,1,1,24,0,2,7,1
65920,-0.75,1199,216,2,3,26,0,3,5,0
65930,-4.06,1204,212,2,1,22,0,1,7,1
65940,0.55,1199,218,2,4,26,0,3,5,0
65950,3.71,1206,272,2,1,20,0,0,5,0
65960,1.7,1198,336,2,3,26,0,3,7,1
65970,4.5,1202,362,2,1,24,0,2,5,0
65980,1.51,1192,250,2,5,32,0,6,9,2
65990,0.42,1194,414,2,2,30,0,5,7,1
66000,-1.43,1205,354,2,2,22,0,1,5,0
66010,3.14,1205,330,2,0,22,0,1,5,0
66020,-1.83,1204,332,2,1,22,0,1,5,0
66030,-0.6,1170,426,2,8,58,1,9,15,5
66040,-4.62,1203,372,2,1,22,0,1,7,1
66050,-1.05,1198,354,2,2,26,0,3,7,1
66060,-4.16,1168,374,2,12,44,0,12,9,2
66070,3.48,1203,434,2,2,20,0,0,5,0
66080,-2.66,1173,418,2,9,34,0,7,19,7
66090,-1.62,1136,438,2,19,54,0,17,33,14
66100,-0.78,1198,334,2,2,22,0,1,7,1
66110,3.99,1204,410,3,0,22,0,1,5,0
66120,-4.29,1170,458,3,9,38,0,9,17,6
66130,3.26,1202,414,3,2,22,0,1,5,0
66140,-4.73,1185,444,3,7,28,0,4,7,1
66150,-0.79,1196,376,3,3,26,0,3,5,0
66160,3.47,1209,330,3,0,20,0,0,5,0
66170,-4.61,1197,424,3,2,26,0,3,7,1
66180,2.3,1166,538,3,9,42,0,11,13,4
66190,-2.22,1170,488,3,9,38,0,9,17,6
66200,4.19,1205,330,3,0,20,0,0,5,0
66210,-2.72,1203,310,3,0,24,0,2,7,1
66220,3.67,1205,350,3,0,20,0,0,5,0
66230,1.72,1192,406,3,3,26,0,3,11,3
66240,4.64,1206,370,3,0,20,0,0,5,0
66250,1.72,1175,408,3,9,54,1,7,11,3
66260,-0.56,1184,402,3,6,36,0,8,7,1
66270,-2.1,1194,374,3,2,26,0,3,9,2
66280,3.5,1203,412,3,1,20,0,0,5,0
66290,-0.44,1205,372,3,1,20,0,0,5,0
66300,1.27,1198,376,3,3,24,0,2,5,0
66310,-2.99,1178,438,3,9,34,0,7,9,2
66320,-4.78,1198,434,3,2,42,1,1,9,2
66330,0.59,1183,564,3,7,30,0,5,9,2
66340,2.6,1197,436,3,3,24,0,2,7,1
66350,2.72,1196,514,4,2,22,0,1,9,2
66360,4.95,1205,450,4,0,20,0,0,5,0
66370,-0.27,1181,554,4,7,30,0,5,9,2
66380,2.18,1202,512,4,1,20,0,0,5,0
66390,-2.27,1199,584,4,2,20,0,0,5,0
66400,0.59,1169,604,4,12,32,0,6,13,4
66410,0.8,1200,552,4,1,24,0,2,5,0
66420,3.62,1197,582,4,1,26,0,3,5,0
66430,1.89,1200,496,4,3,20,0,0,5,0
66440,-1.64,1193,458,4,4,28,0,4,5,0
66450,-1.04,1192,486,4,3,28,0,4,5,0
66460,1.8,1194,458,4,4,28,0,4,5,0
66470,-0.64,1199,454,4,2,24,0,2,5,0
66480,-3.48,1190,422,4,6,26,0,3,7,1
66490,-3.86,1195,418,4,4,26,0,3,7,1
66500,-2.76,1200,414,4,2,24,0,2,7,1
66510,1.77,1191,460,4,5,22,0,1,11,3
66520,-3.87,1197,472,4,1,26,0,3,5,0
66530,-1.38,1186,480,4,5,46,1,3,13,4
66540,-0.09,1201,454,4,2,24,0,2,5,0
66550,-4.29,1187,560,5,5,32,0,6,7,1
66560,1.38,1195,498,5,4,28,0,4,7,1
66570,1.21,1191,500,5,5,32,0,6,7,1
66580,-4.04,1181,562,5,6,32,0,6,11,3
66590,1.55,1200,534,5,2,22,0,1,5,0
66600,3.36,1203,492,5,1,20,0,0,5,0
66610,-0.6,1185,562,5,6,26,0,3,5,0
66620,-3.82,1191,558,5,4,26,0,3,9,2
66630,-3.7,1195,552,5,1,26,0,3,9,2
66640,-3.46,1175,660,5,5,30,0,5,19,7
66650,-3.47,1198,602,5,1,22,0,1,7,1
66660,4.51,1202,610,5,0,20,0,0,5,0
66670,3.31,1200,710,5,0,20,0,0,5,0
66680,-3.89,1193,656,5,3,22,0,1,7,1
66690,3.42,1202,590,4,0,20,0,0,5,0
66700,-1.37,1197,574,4,2,24,0,2,5,0
66710,-2.69,1197,572,4,1,22,0,1,7,1
66720,-0.56,1203,494,4,2,20,0,0,5,0
66730,1.13,1204,452,4,1,22,0,1,5,0
66740,-1.54,1177,486,4,8,52,1,6,13,4
66750,3.7,1208,370,3,0,20,0,0,5,0
66760,2.02,1201,378,3,4,22,0,1,7,1
66770,4.69,1207,370,3,0,20,0,0,5,0
66780,-2.54,1175,390,3,10,36,0,8,13,4
66790,-4.95,1191,382,3,6,26,0,3,9,2
66800,-2.0,1203,332,3,1,22,0,1,5,0
66810,1.51,1205,234,2,2,20,0,0,5,0
66820,-0.36,1195,158,1,4,28,0,4,7,1
66830,0.2,1181,318,1,4,38,0,9,9,2
66840,3.14,1207,210,1,0,20,0,0,5,0
66850,0.75,1197,218,1,4,24,0,2,5,0
66860,1.28,1181,224,1,7,34,0,7,13,4
66870,-0.68,1189,262,1,6,30,0,5,7,1
66880,-4.88,1191,288,1,4,28,0,4,7,1
66890,4.95,1205,250,1,0,20,0,0,5,0
66900,2.51,1199,274,1,2,22,0,1,5,0
66910,4.15,1207,210,1,0,20,0,0,5,0
66920,-4.35,1187,262,1,6,28,0,4,9,2
66930,-1.55,1196,256,1,3,26,0,3,5,0
66940,-1.9,1194,278,1,4,24,0,2,7,1
66950,4.08,1200,334,1,2,22,0,1,5,0
66960,-2.28,1167,354,1,12,58,1,9,13,4
66970,-3.03,1132,392,1,21,132,1,16,45,10
66980,3.57,1192,354,1,2,112,0,1,9,2
66990,4.71,1202,270,1,0,60,0,0,5,0
67000,-4.25,1170,328,1,9,98,1,9,9,2
67010,4.99,1203,270,1,0,100,0,0,5,0
67020,-4.18,1171,374,1,7,138,1,9,9,2
67030,0.06,1182,298,1,4,152,0,6,7,1
67040,-1.99,1175,330,1,5,192,0,6,11,3
67050,-0.92,1193,272,1,1,182,0,1,5,0
67060,2.25,1182,316,1,3,168,1,4,11,3
67070,-1.95,1190,408,1,4,144,0,2,7,1
67080,4.36,1199,310,1,0,140,0,0,7,1
67090,-2.32,1175,362,1,6,298,0,4,13,4
67100,-2.17,1192,332,1,1,142,0,1,5,0
67110,-4.88,1166,366,1,8,186,0,8,17,6
67120,-1.96,1177,320,1,5,210,1,5,11,3
67130,0.11,1163,310,1,10,246,1,8,15,5
67140,4.69,1196,212,0,1,220,0,0,5,0
67150,1.88,1178,220,0,5,260,0,5,11,3
67160,-3.16,1183,234,0,2,274,1,2,9,2
67170,2.95,1181,366,0,3,258,0,4,5,0
67180,2.78,1146,422,0,11,334,1,12,15,5
67190,0.1,1176,340,0,5,288,1,4,7,1
67200,-1.5,1182,336,0,3,286,1,3,5,0
67210,-3.0,1186,312,0,1,224,0,2,7,1
67220,-2.77,1170,364,0,7,236,0,8,7,1
67230,-4.86,1185,346,0,3,204,1,2,5,0
67240,-1.0,1177,244,0,7,188,2,4,7,1
67250,4.15,1196,174,0,2,142,0,1,5,0
67260,3.35,1199,170,0,0,140,0,0,5,0
67270,-4.8,1174,186,0,8,136,0,8,7,1
67280,-4.72,1192,134,0,2,204,0,2,7,1
67290,2.87,1179,168,0,4,208,2,4,11,3
67300,2.6,1196,92,0,1,106,0,3,5,0
67310,-1.61,1190,100,0,5,108,0,4,5,0
67320,3.76,1203,92,0,1,100,0,0,5,0
67330,-1.48,1198,112,0,1,132,0,1,9,2
67340,-1.08,1177,194,0,7,184,2,7,7,1
67350,-3.07,1192,158,0,4,128,0,4,7,1
67360,4.38,1201,172,0,1,64,0,2,5,0
67370,-2.57,1201,72,0,1,68,0,4,5,0
67380,1.95,1204,112,0,1,62,0,1,5,0
67390,2.13,1194,178,0,4,68,0,4,7,1
67400,-1.72,1201,192,0,1,62,0,1,7,1
67410,-4.15,1193,178,0,4,66,0,3,7,1
67420,4.66,1204,170,0,0,60,0,0,5,0
67430,-2.01,1171,190,0,10,172,2,6,11,3
67440,2.42,1185,258,0,4,138,2,4,9,2
67450,2.72,1188,238,0,4,118,1,4,7,1
67460,4.22,1198,242,0,1,66,0,3,5,0
67470,3.19,1204,290,1,0,100,0,0,5,0
67480,-0.49,1191,286,1,3,108,0,4,7,1
67490,-0.92,1167,356,1,8,216,1,8,19,7
67500,-2.47,1128,404,1,17,272,3,16,37,16
67510,-2.23,1196,294,1,2,242,1,1,5,0
67520,-3.18,1194,256,1,3,204,1,2,7,1
67530,-4.24,1190,356,1,3,246,1,3,7,1
67540,3.7,1201,330,1,0,240,0,0,5,0
67550,0.27,1182,360,1,5,252,0,6,9,2
67560,-3.06,1190,256,1,3,306,0,3,9,2
67570,4.35,1200,254,1,2,170,0,0,5,0
67580,-3.47,1185,328,1,4,180,0,5,7,1
67590,0.65,1200,256,1,3,142,0,1,5,0
67600,-1.08,1197,256,1,3,146,0,3,5,0
67610,0.41,1198,284,1,2,144,0,2,5,0
67620,1.94,1203,252,1,1,142,0,1,5,0
67630,1.12,1171,290,1,10,236,1,8,9,2
67640,-0.35,1137,328,1,19,284,1,17,17,6
67650,-1.62,1197,280,1,0,146,0,3,5,0
67660,0.15,1187,320,1,5,152,0,6,7,1
67670,1.69,1156,396,1,13,190,1,15,9,2
67680,-4.83,1189,356,1,3,238,0,4,7,1
67690,1.59,1184,526,2,3,210,0,5,5,0
67700,3.84,1193,432,2,1,234,0,2,5,0
67710,-1.09,1196,392,2,1,144,0,2,5,0
67720,-4.39,1196,294,2,2,146,0,3,5,0
67730,2.27,1187,298,2,4,178,0,4,7,1
67740,-4.64,1189,296,1,3,156,1,3,7,1
67750,-4.8,1180,302,1,6,142,0,6,11,3
67760,-1.04,1203,172,0,1,102,0,1,5,0
67770,-1.09,1199,232,0,1,184,0,2,5,0
67780,0.32,1183,204,0,7,250,3,5,5,0
67790,-1.3,1198,174,0,2,204,1,2,5,0
67800,2.83,1201,172,0,1,212,0,1,7,1
67810,-2.92,1201,84,0,2,106,0,3,7,1
67820,-2.66,1196,56,0,3,108,0,4,7,1
67830,-1.26,1200,54,0,2,126,1,3,5,0
67840,-4.98,1189,78,0,4,138,0,4,15,5
67850,3.32,1210,50,0,0,100,0,0,5,0
67860,0.96,1202,54,0,2,104,0,2,5,0
67870,2.13,1197,134,0,2,138,0,4,5,0
67880,-1.73,1202,54,0,2,104,0,2,5,0
67890,-3.75,1200,54,0,2,220,0,0,7,1
67900,2.34,1200,54,0,2,202,0,1,5,0
67910,-2.32,1174,88,0,9,232,1,6,13,4
67920,-3.94,1186,176,0,3,164,1,2,13,4
67930,-1.02,1205,52,0,1,142,0,1,5,0
67940,-4.14,1197,54,0,2,146,0,3,9,2
67950,-1.16,1202,52,0,1,66,0,3,7,1
67960,-0.73,1204,54,0,2,66,0,3,5,0
67970,2.74,1204,54,0,2,92,0,1,5,0
67980,2.96,1199,102,0,1,68,0,4,7,1
67990,-4.78,1195,146,0,3,116,1,3,9,2
68000,1.71,1189,256,0,3,216,0,3,9,2
68010,2.48,1176,228,0,9,140,0,10,7,1
68020,0.65,1190,176,0,3,190,1,5,7,1
68030,-4.55,1173,166,0,8,194,1,7,21,8
68040,1.17,1193,130,0,5,88,1,4,7,1
68050,-2.62,1200,114,0,2,84,1,2,7,1
68060,-3.84,1203,112,0,1,82,1,1,7,1
68070,-0.91,1187,104,0,7,114,0,7,7,1
68080,-1.49,1195,126,0,3,108,0,4,5,0
68090,3.18,1209,90,0,0,60,0,0,5,0
68100,-1.94,1197,154,0,2,144,1,2,7,1
68110,-1.19,1162,296,0,8,200,3,10,17,6
68120,-1.63,1190,286,1,3,158,0,4,7,1
68130,3.64,1207,210,1,0,60,0,0,5,0
68140,0.75,1177,294,1,7,94,1,7,13,4
68150,-1.74,1196,382,1,1,82,1,1,7,1
68160,-4.11,1198,294,1,2,62,0,1,7,1
68170,3.96,1206,290,1,0,20,0,0,5,0
68180,-1.84,1196,292,1,1,26,0,3,7,1
68190,1.52,1199,296,1,3,24,0,2,5,0
68200,-1.9,1200,254,0,2,22,0,1,7,1
68210,-0.72,1189,320,0,5,26,0,3,9,2
68220,-3.7,1195,258,0,4,24,0,2,7,1
68230,-0.88,1197,304,0,2,22,0,1,5,0
68240,3.9,1204,252,0,1,20,0,0,5,0
68250,4.65,1205,230,0,0,20,0,0,5,0
68260,0.12,1198,214,0,2,24,0,2,5,0
68270,1.94,1203,240,0,0,20,0,0,5,0
68280,-0.6,1182,252,0,6,34,0,7,11,3
68290,0.56,1179,228,0,9,30,0,5,11,3
68300,1.71,1169,272,0,11,36,0,8,15,5
68310,-2.18,1189,260,0,5,26,0,3,5,0
68320,-2.88,1192,286,0,3,26,0,3,9,2
68330,-3.68,1201,232,0,1,22,0,1,7,1
68340,-2.07,1199,214,0,2,24,0,2,7,1
68350,1.46,1185,222,0,6,30,0,5,13,4
68360,-0.49,1188,230,0,5,26,0,3,5,0
68370,-4.04,1178,202,0,6,34,0,7,15,5
68380,3.86,1207,162,0,1,20,0,0,5,0
68390,0.33,1205,132,0,1,24,0,2,5,0
68400,2.74,1202,168,0,4,22,0,1,5,0
68410,1.39,1199,196,0,3,24,0,2,7,1
68420,-1.97,1188,222,0,6,32,0,6,5,0
68430,-1.78,1157,328,0,14,70,1,15,7,1
68440,4.69,1200,292,0,1,52,0,1,9,2
68450,2.05,1169,404,0,7,88,1,9,13,4
68460,-0.67,1193,220,0,5,28,0,4,7,1
68470,-0.72,1196,236,0,3,26,0,3,9,2
68480,-1.14,1202,212,0,1,22,0,1,7,1
68490,-2.95,1195,218,0,4,28,0,4,7,1
68500,3.69,1211,130,0,0,20,0,0,5,0
